Sex,VehicleType,Claims,Term,Discount,AgeCat,VehicleAgeCat
U,Q,0,0.585900068,20,0,2
U,Q,0,0.580424367,0,0,2
U,Q,0,0.999315537,0,0,2
U,Q,0,0.752908967,20,0,2
U,Q,0,0.999315537,40,0,2
U,Q,0,0.583162218,10,0,4
U,Q,1,0.41889117,0,0,2
U,Q,0,0.199863108,10,0,2
U,Q,1,0.958247776,10,0,2
U,Q,0,0.914442163,0,0,2
U,Q,0,0.577686516,30,0,2
U,Q,0,0.577686516,40,0,2
U,Q,0,0.577686516,30,0,2
U,Q,0,0.577686516,30,0,2
U,Q,0,0.503764545,10,0,2
U,Q,0,0.503764545,10,0,2
U,Q,0,0.167008898,10,0,2
U,Q,0,0.670773443,10,0,2
U,Q,0,0.484599589,10,0,2
U,Q,0,0.470910335,10,0,2
U,Q,0,0.123203285,10,0,2
U,Q,0,0.049281314,10,0,2
U,Q,0,0.914442163,20,0,2
U,Q,0,0.665297741,0,0,2
U,Q,0,0.670773443,0,0,2
U,Q,0,0.678986995,0,0,2
U,Q,0,0.637919233,0,0,2
U,Q,1,0.446269678,0,0,2
U,Q,0,0.470910335,0,0,2
U,Q,0,0.405201917,0,0,2
U,Q,0,0.027378508,0,0,2
U,Q,0,0.251882272,0,0,2
U,Q,0,0.123203285,0,0,2
U,Q,0,0.251882272,50,0,6
U,Q,0,0.251882272,20,0,3
U,Q,0,0.884325804,0,0,4
U,Q,0,0.914442163,10,0,6
U,Q,0,0.585900068,30,0,4
U,Q,0,0.999315537,20,0,5
U,Q,0,0.919917865,10,0,6
U,Q,0,0.999315537,50,0,6
U,Q,0,0.334017796,40,0,6
U,Q,0,0.084873374,50,0,6
U,Q,0,0.736481862,50,0,5
U,Q,0,0.837782341,30,0,5
U,Q,0,0.752908967,50,0,5
U,Q,0,0.082135524,0,0,5
U,Q,0,0.41889117,50,0,5
U,Q,0,0.752908967,50,0,5
U,P,0,0.728268309,40,0,3
U,Q,1,0.585900068,40,0,5
U,Q,0,0.167008898,30,0,5
U,Q,0,0.83504449,0,0,5
U,Q,0,0.643394935,0,0,5
U,Q,0,0.394250513,10,0,5
U,Q,0,0.084873374,40,0,5
U,Q,0,0.585900068,50,0,5
U,Q,0,0.167008898,40,0,5
U,Q,0,0.999315537,10,0,5
U,Q,0,0.670773443,10,0,5
U,Q,0,0.999315537,10,0,5
U,Q,0,0.484599589,10,0,5
U,Q,0,0.670773443,0,0,5
U,Q,0,0.167008898,50,0,5
U,Q,0,0.670773443,50,0,5
U,Q,0,0.167008898,50,0,5
U,Q,0,0.752908967,10,0,5
U,Q,0,0.251882272,50,0,5
U,Q,0,0.848733744,50,0,5
U,Q,0,0.082135524,0,0,5
U,Q,0,0.90349076,0,0,5
U,Q,0,0.752908967,50,0,5
U,Q,1,0.802190281,30,0,5
U,Q,0,0.084873374,50,0,5
U,Q,0,0.670773443,50,0,5
U,Q,0,0.084873374,50,0,5
U,Q,0,0.06844627,0,0,5
U,Q,1,0.670773443,50,0,5
U,Q,0,0.167008898,20,0,5
U,Q,0,0.495550993,0,0,5
U,Q,0,0.837782341,50,0,5
U,Q,0,0.45174538,10,0,3
U,Q,0,0.616016427,0,0,5
U,Q,0,0.670773443,0,0,5
U,Q,0,0.55578371,40,0,5
U,Q,0,0.309377139,50,0,5
U,Q,0,0.503764545,50,0,5
U,Q,0,0.405201917,10,0,5
U,Q,0,0.265571526,0,0,5
U,Q,1,0.999315537,20,0,5
U,Q,0,0.985626283,50,0,5
U,Q,0,0.210814511,10,0,5
U,Q,1,0.752908967,0,0,5
U,Q,0,0.670773443,50,0,5
U,Q,0,0.670773443,10,0,5
U,Q,0,0.084873374,50,0,5
U,Q,1,0.999315537,50,0,5
U,Q,0,0.301163587,10,0,5
U,Q,0,0.914442163,10,0,5
U,Q,0,0.837782341,50,0,5
U,Q,1,0.665297741,10,0,5
U,Q,0,0.670773443,50,0,5
U,Q,0,0.670773443,20,0,5
U,Q,0,0.167008898,50,0,5
U,Q,0,0.796714579,0,0,5
U,Q,0,0.752908967,10,0,5
U,Q,0,0.084873374,50,0,5
U,Q,0,0.930869268,0,0,5
U,Q,0,0.52019165,10,0,5
U,Q,0,0.079397673,50,0,5
U,Q,0,0.062970568,50,0,5
U,Q,0,0.405201917,50,0,5
U,Q,0,0.377823409,50,0,5
U,Q,1,0.999315537,20,0,5
U,Q,0,0.914442163,20,0,5
U,Q,0,0.079397673,20,0,5
U,Q,0,0.224503765,20,0,4
U,Q,0,0.752908967,30,0,4
U,Q,1,0.65982204,30,0,4
U,Q,1,0.999315537,30,0,3
U,Q,0,0.588637919,0,0,4
U,Q,0,0.752908967,0,0,4
U,Q,0,0.473648186,0,0,4
U,Q,0,0.999315537,0,0,4
U,Q,0,0.079397673,0,0,4
U,Q,0,0.906228611,50,0,4
U,Q,0,0.999315537,50,0,4
U,Q,0,0.377823409,40,0,4
U,Q,0,0.41889117,20,0,4
U,Q,0,0.446269678,10,0,4
U,Q,0,0.971937029,50,0,4
U,Q,0,0.503764545,0,0,4
U,Q,0,0.052019165,40,0,4
U,Q,0,0.700889802,0,0,4
U,Q,1,0.421629021,20,0,4
U,Q,0,0.167008898,10,0,4
U,Q,0,0.993839836,10,0,4
U,Q,0,0.443531828,50,0,4
U,Q,0,0.123203285,0,0,4
U,Q,0,0.227241615,30,0,4
U,Q,0,0.41889117,0,0,5
U,Q,0,0.169746749,0,0,4
U,Q,0,0.689938398,50,0,4
U,Q,0,0.41889117,0,0,3
U,Q,0,0.084873374,50,0,4
U,Q,0,0.588637919,20,0,4
U,Q,0,0.251882272,40,0,4
U,Q,0,0.583162218,0,0,4
U,Q,0,0.999315537,50,0,4
U,Q,0,0.503764545,10,0,4
U,Q,0,0.391512663,50,0,4
U,Q,0,0.503764545,20,0,4
U,Q,0,0.62696783,0,0,4
U,Q,0,0.490075291,0,0,4
U,Q,0,0.922655715,0,0,4
U,Q,0,0.670773443,0,0,4
U,Q,0,0.977412731,50,0,4
U,Q,0,0.503764545,50,0,4
U,Q,1,0.988364134,0,0,4
U,Q,0,0.914442163,50,0,4
U,Q,0,0.670773443,20,0,4
U,Q,0,0.83504449,20,0,4
U,Q,0,0.837782341,50,0,4
U,Q,0,0.752908967,0,0,4
U,Q,0,0.752908967,40,0,4
U,Q,0,0.687200548,0,0,4
U,Q,0,0.251882272,50,0,4
U,Q,0,0.177960301,10,0,4
U,Q,0,0.837782341,0,0,4
U,Q,0,0.27926078,0,0,4
U,Q,0,0.563997262,50,0,4
U,Q,0,0.585900068,50,0,4
U,Q,0,0.585900068,0,0,4
U,Q,0,0.314852841,0,0,4
U,Q,0,0.084873374,40,0,4
U,Q,0,0.561259411,10,0,4
U,Q,0,0.585900068,20,0,4
U,Q,0,0.298425736,50,0,4
U,Q,0,0.498288843,10,0,4
U,Q,0,1.0,40,0,4
U,Q,0,0.503764545,30,0,4
U,Q,0,0.780287474,50,0,2
U,Q,0,0.013689254,0,0,4
U,Q,0,0.334017796,0,0,4
U,Q,1,0.914442163,50,0,4
U,Q,0,0.377823409,30,0,4
U,Q,0,0.503764545,50,0,6
U,G,0,0.580424367,0,0,2
U,G,0,0.399726215,10,0,2
M,A,0,0.837782341,40,5,2
U,T,0,0.071184121,10,0,2
U,P,0,0.298425736,0,0,2
F,A,0,0.314852841,0,4,2
F,A,0,0.501026694,50,4,2
M,A,0,0.424366872,0,3,2
M,A,0,0.194387406,50,5,2
M,A,0,0.720054757,50,3,2
F,A,0,0.856947296,0,4,2
M,A,0,0.484599589,0,3,2
M,A,0,0.334017796,50,4,2
M,A,0,0.334017796,20,3,2
M,A,0,0.791238878,10,3,2
M,A,1,0.219028063,20,3,2
M,A,1,0.334017796,40,4,2
F,A,0,0.588637919,0,3,2
F,A,0,0.334017796,10,5,2
M,A,0,0.350444901,50,4,2
M,A,0,0.334017796,50,5,2
M,A,0,0.503764545,50,4,2
M,A,0,0.837782341,0,3,2
M,A,0,0.83504449,50,4,2
M,A,0,0.796714579,10,3,2
M,A,0,0.303901437,50,5,2
M,A,0,0.355920602,0,5,2
F,A,0,0.599589322,0,3,2
F,A,0,0.251882272,50,5,2
F,A,0,0.837782341,50,3,2
M,A,0,0.752908967,20,2,2
F,A,0,0.314852841,0,5,2
M,A,0,0.317590691,50,4,2
M,A,1,0.621492129,10,4,2
M,A,0,0.503764545,50,6,2
M,A,0,0.977412731,50,5,2
M,A,0,0.235455168,50,3,2
M,A,0,0.569472964,40,4,2
M,A,0,0.432580424,50,4,2
M,A,0,0.837782341,30,3,2
M,A,1,0.774811773,0,4,2
M,A,0,0.251882272,0,4,2
M,A,0,0.251882272,20,4,2
M,A,0,0.689938398,0,4,2
M,A,0,0.032854209,50,3,2
M,A,0,0.251882272,50,6,2
M,A,0,0.167008898,10,3,2
M,A,0,0.539356605,40,4,2
M,A,0,0.334017796,50,4,2
M,A,0,0.271047228,0,2,2
M,A,0,0.449007529,10,4,2
M,A,0,0.167008898,0,3,2
M,A,0,0.309377139,0,3,2
M,A,0,0.837782341,50,3,2
M,A,0,0.021902806,0,4,2
M,A,0,0.733744011,10,6,2
M,A,0,0.366872006,50,4,2
M,A,0,0.670773443,50,4,2
M,A,0,0.027378508,0,5,2
M,A,0,0.167008898,50,4,2
M,A,0,0.167008898,50,4,2
M,A,0,0.084873374,50,5,2
M,A,0,0.328542095,50,5,2
M,A,0,0.640657084,0,2,2
M,A,0,0.167008898,20,4,2
M,A,0,0.706365503,40,3,2
F,A,0,0.621492129,0,3,2
M,A,0,0.046543463,40,4,2
M,A,0,0.13963039,0,4,2
M,A,0,0.084873374,50,7,2
M,A,0,0.084873374,40,4,2
M,A,0,0.199863108,30,3,2
M,A,1,0.334017796,50,4,2
M,A,0,0.577686516,50,4,2
M,A,0,0.084873374,20,6,2
M,A,0,0.084873374,50,4,2
M,A,0,0.314852841,10,3,2
M,A,0,0.117727584,30,4,2
M,A,0,0.043805613,0,4,2
F,A,0,0.503764545,50,4,2
M,A,0,0.826830938,50,3,2
M,A,0,0.084873374,10,3,2
M,A,0,0.999315537,10,3,2
M,A,0,0.087611225,50,6,2
M,A,0,0.503764545,50,4,2
M,A,1,0.205338809,50,4,2
M,A,0,0.993839836,50,4,2
M,A,0,0.503764545,30,3,2
F,A,0,0.503764545,50,4,2
M,A,0,0.999315537,30,5,2
M,A,2,0.405201917,30,4,2
M,A,0,0.971937029,40,3,2
M,A,0,0.711841205,50,4,2
M,A,0,0.999315537,50,4,2
M,A,0,0.999315537,50,4,2
M,A,1,0.484599589,10,3,2
M,A,0,0.999315537,30,3,2
M,A,2,0.999315537,50,4,2
F,A,0,0.232717317,0,5,2
M,A,0,0.492813142,30,4,2
M,A,0,0.235455168,50,3,2
M,A,0,0.260095825,0,4,2
F,A,0,0.013689254,40,3,2
M,A,0,0.317590691,50,4,2
M,A,0,0.41889117,30,2,2
M,A,0,0.837782341,40,4,2
M,A,0,0.999315537,40,3,2
M,A,0,0.501026694,20,3,2
M,A,0,0.492813142,50,4,2
M,A,0,0.561259411,50,3,2
M,A,0,0.481861739,20,4,2
M,A,0,0.999315537,50,5,2
M,A,0,0.703627652,0,3,2
M,A,0,0.837782341,50,3,2
M,A,0,0.503764545,0,3,2
M,A,1,0.999315537,50,3,2
M,A,0,0.41889117,50,4,2
M,A,0,0.334017796,20,2,2
F,A,0,0.914442163,50,3,2
M,A,0,0.963723477,50,4,2
M,A,0,0.079397673,50,4,2
M,A,0,0.136892539,0,6,2
M,A,0,0.41889117,10,3,2
M,A,0,0.325804244,0,3,2
M,A,0,0.344969199,10,3,2
F,A,0,0.914442163,0,3,2
M,A,0,0.41889117,40,4,2
F,A,0,0.90349076,50,6,2
M,A,0,0.914442163,20,4,2
M,A,0,0.098562628,50,4,2
M,A,0,0.41889117,20,4,2
M,A,0,0.914442163,50,5,2
M,A,0,0.41889117,50,4,2
M,A,0,0.966461328,0,4,2
M,A,0,0.914442163,50,4,2
M,A,0,0.914442163,10,4,2
F,A,0,0.914442163,50,5,2
M,A,0,0.41889117,50,3,2
F,A,0,0.106776181,50,4,2
M,A,0,0.060232717,0,3,2
M,A,0,0.914442163,20,4,2
M,A,1,0.41889117,50,6,2
M,A,0,0.290212183,0,3,2
M,A,0,0.561259411,0,3,2
M,A,0,0.41889117,10,5,2
F,A,0,0.449007529,20,4,2
M,A,0,0.334017796,40,3,2
M,A,0,0.432580424,30,3,2
M,A,0,0.837782341,20,3,2
F,A,0,0.473648186,10,3,2
M,A,0,0.41889117,10,4,2
M,A,0,0.837782341,10,4,2
F,A,0,0.914442163,30,4,2
M,A,0,0.788501027,50,4,2
M,A,0,0.402464066,0,3,2
M,A,0,0.17522245,20,3,2
F,A,0,0.637919233,20,2,2
M,A,0,0.646132786,50,4,2
M,A,0,0.273785079,0,3,2
F,A,0,0.752908967,50,3,2
F,A,0,0.257357974,10,5,2
M,A,0,0.490075291,0,2,2
M,A,0,0.167008898,0,4,2
M,A,0,0.752908967,10,3,2
M,A,0,0.251882272,20,2,2
M,A,0,0.369609856,0,3,2
F,A,0,0.142368241,50,4,2
M,A,0,0.167008898,50,3,2
M,A,0,0.670773443,40,5,2
F,A,0,0.665297741,50,6,2
M,A,0,0.177960301,0,2,2
M,A,0,0.670773443,50,7,2
F,A,0,0.227241615,40,4,2
M,A,0,0.670773443,0,3,2
M,A,0,0.758384668,10,4,2
M,A,0,0.147843943,20,5,2
M,A,0,0.670773443,50,4,2
F,A,0,0.084873374,40,3,2
M,A,0,0.752908967,10,3,2
M,A,0,0.084873374,40,4,2
M,A,1,0.845995893,50,6,2
M,A,0,0.785763176,20,4,2
M,A,0,0.829568789,30,4,2
F,A,0,0.914442163,30,6,2
M,A,0,0.191649555,0,3,2
M,A,0,0.273785079,50,4,2
M,A,0,0.999315537,20,4,2
F,A,0,0.468172485,30,3,2
M,A,0,0.503764545,30,5,2
M,A,0,0.109514032,50,4,2
M,A,0,0.052019165,10,4,2
M,A,0,0.462696783,50,3,2
M,A,0,0.131416838,40,3,2
M,A,0,0.191649555,10,2,2
M,A,0,0.914442163,0,2,2
M,A,0,0.914442163,20,4,2
M,A,0,0.41889117,0,3,2
F,A,0,0.476386037,50,4,2
M,A,0,0.752908967,50,4,2
M,A,0,0.914442163,30,5,2
M,A,1,0.914442163,50,5,2
M,A,0,0.41889117,50,4,2
M,A,0,0.298425736,10,4,2
M,A,0,0.443531828,30,4,2
M,A,0,0.375085558,40,4,2
F,A,0,0.796714579,0,4,2
M,A,0,0.391512663,0,2,2
M,A,0,0.914442163,50,5,2
M,A,0,0.914442163,10,4,2
F,A,0,0.859685147,50,4,2
M,A,0,0.914442163,50,4,2
F,A,0,0.41889117,50,3,2
F,A,0,0.41889117,20,3,2
M,A,0,0.41889117,30,4,2
M,A,0,0.334017796,50,4,2
M,A,0,0.334017796,50,4,2
M,A,0,0.837782341,50,4,2
M,A,0,0.837782341,50,3,2
F,A,0,0.334017796,10,3,2
M,A,0,0.31211499,20,3,2
M,A,0,0.334017796,10,4,2
M,A,0,0.364134155,0,5,2
M,A,0,0.353182752,0,3,2
F,A,0,0.585900068,10,3,2
M,A,0,0.334017796,50,5,2
M,A,0,0.202600958,20,4,2
M,A,0,1.0,50,3,2
M,A,0,0.334017796,50,4,2
M,A,0,0.837782341,50,4,2
M,A,0,0.837782341,50,5,2
M,A,0,0.334017796,30,3,2
M,A,0,0.837782341,50,3,2
M,A,0,0.744695414,50,5,2
M,A,0,0.720054757,10,3,2
M,A,0,0.402464066,10,4,2
M,A,0,0.752908967,50,4,2
M,A,0,0.859685147,20,4,2
M,A,0,0.251882272,50,5,2
M,A,0,0.334017796,10,4,2
M,A,0,0.216290212,50,5,2
F,A,0,0.24366872,50,4,2
M,A,0,0.049281314,50,4,2
M,A,0,0.407939767,0,3,2
M,A,0,0.580424367,0,3,2
M,A,0,0.183436003,0,4,2
M,A,0,0.498288843,50,3,2
F,A,0,0.167008898,50,5,2
M,A,1,0.837782341,10,4,2
M,A,0,0.432580424,0,4,2
M,A,0,0.673511294,50,4,2
M,A,0,0.334017796,0,3,2
M,A,0,0.084873374,50,5,2
F,A,0,0.084873374,10,4,2
F,A,0,0.585900068,10,3,2
M,A,0,0.084873374,50,6,2
M,A,0,0.369609856,30,5,2
M,A,0,0.158795346,50,4,2
M,A,0,0.084873374,30,4,2
M,A,0,0.391512663,0,3,2
M,A,0,0.043805613,0,4,2
M,A,0,0.585900068,20,4,2
M,A,0,0.084873374,20,2,2
M,A,0,0.084873374,10,2,2
M,A,0,0.492813142,50,4,2
M,A,0,0.071184121,0,3,2
M,A,0,0.41889117,50,3,2
M,A,0,0.914442163,50,5,2
M,A,0,0.914442163,50,3,2
M,A,0,0.914442163,30,3,6
M,A,0,0.914442163,50,4,2
M,A,0,0.090349076,50,3,2
M,A,0,0.889801506,30,2,2
M,A,0,0.999315537,50,4,2
M,A,0,0.914442163,30,3,2
M,A,0,0.914442163,50,5,2
M,A,0,0.503764545,0,3,2
M,A,0,0.186173854,0,4,2
F,A,0,0.889801506,30,3,2
M,A,1,0.375085558,20,6,2
M,A,0,0.996577687,50,6,2
M,A,0,0.295687885,50,3,2
F,A,0,0.914442163,10,3,2
F,A,0,0.914442163,0,3,2
M,A,0,0.837782341,10,4,2
M,A,0,0.41889117,20,3,2
M,A,0,0.826830938,20,4,2
M,A,0,0.914442163,0,3,2
F,A,0,0.837782341,50,5,2
M,A,0,0.884325804,20,3,2
M,A,0,0.999315537,50,4,2
M,A,0,0.837782341,50,4,2
M,A,0,0.292950034,20,3,2
M,A,0,0.334017796,50,4,2
M,A,0,0.454483231,0,3,2
F,A,0,0.895277207,0,3,2
M,A,0,0.334017796,50,5,2
M,A,0,0.273785079,10,4,2
M,A,0,0.791238878,50,4,2
M,A,0,0.725530459,10,3,2
M,A,0,0.251882272,50,5,2
M,A,0,0.752908967,50,5,2
M,A,0,0.772073922,30,4,2
M,A,0,0.273785079,10,4,2
M,A,0,0.999315537,50,3,2
M,A,0,0.210814511,10,3,2
M,A,0,0.722792608,50,5,2
M,A,0,0.752908967,40,3,2
M,A,0,0.752908967,50,4,2
M,A,0,0.854209446,10,4,2
M,A,0,0.13963039,10,3,2
M,A,0,0.670773443,50,4,2
F,A,0,0.670773443,10,3,2
M,A,0,0.596851472,10,3,2
M,A,0,0.848733744,20,5,2
F,A,0,0.583162218,20,3,2
M,A,0,0.585900068,50,4,2
M,A,0,0.577686516,0,6,2
M,A,0,0.013689254,50,4,2
M,A,0,0.046543463,10,4,2
F,A,0,0.999315537,50,4,2
M,A,0,0.585900068,50,4,2
M,A,0,0.405201917,10,3,2
M,A,0,0.082135524,0,5,2
M,A,0,0.963723477,10,2,2
M,A,0,0.706365503,20,3,2
M,A,0,0.503764545,20,4,2
M,A,0,0.503764545,0,6,2
M,A,0,0.495550993,50,3,2
M,A,0,0.41889117,10,5,2
M,A,0,0.580424367,10,3,2
M,A,0,0.41889117,0,6,2
M,A,0,0.503764545,40,3,2
M,A,0,0.41889117,30,4,2
M,A,1,0.991101985,50,3,2
M,A,0,0.83504449,10,3,2
F,A,0,0.41889117,50,3,2
M,A,0,0.41615332,10,4,2
M,A,0,0.41889117,50,3,2
F,A,0,0.41889117,50,5,2
M,A,0,0.640657084,20,4,2
M,A,1,0.45174538,0,4,2
M,A,0,0.761122519,0,3,2
M,A,0,0.752908967,10,3,2
F,A,0,0.334017796,40,4,2
M,A,0,0.251882272,30,4,2
M,A,0,0.999315537,50,5,2
M,A,0,0.717316906,10,3,2
M,A,0,0.334017796,50,3,2
M,A,0,0.837782341,20,4,2
M,A,1,0.709103354,0,4,2
F,A,1,0.750171116,0,4,2
M,A,0,0.251882272,50,3,2
M,A,0,0.317590691,0,3,2
M,A,0,0.251882272,50,4,2
M,A,0,0.167008898,50,4,2
M,A,0,0.999315537,10,6,2
M,A,1,0.750171116,20,4,2
M,A,0,0.167008898,50,3,2
F,A,0,0.084873374,10,4,2
M,A,0,0.013689254,0,3,2
F,A,0,0.084873374,50,5,2
M,A,1,0.87063655,0,3,2
M,A,0,0.386036961,40,3,2
M,A,0,0.525667351,0,3,2
F,A,0,0.585900068,40,6,2
M,A,0,0.334017796,50,6,2
M,A,0,0.503764545,0,6,2
M,A,0,0.999315537,30,4,2
F,A,0,0.503764545,50,3,2
M,A,0,0.550308008,0,4,2
M,A,0,0.503764545,50,4,2
M,A,0,0.533880904,10,3,2
M,A,0,0.407939767,10,3,2
M,A,0,0.503764545,50,5,2
M,A,0,0.999315537,50,4,2
M,A,0,0.963723477,50,3,2
M,A,0,0.999315537,30,4,2
M,A,0,0.503764545,50,4,2
F,A,0,0.999315537,30,4,2
M,A,0,0.999315537,40,5,2
F,A,1,0.791238878,20,3,2
M,A,0,0.334017796,40,4,2
M,A,0,0.240930869,20,4,2
M,A,0,0.999315537,40,4,2
M,A,0,0.509240246,20,4,2
M,A,0,0.350444901,10,5,2
M,A,0,0.944558522,50,3,2
M,A,0,0.177960301,0,3,2
M,A,1,0.503764545,20,4,2
F,A,0,0.999315537,40,5,2
M,A,0,0.459958932,40,5,2
F,A,0,0.914442163,40,3,2
M,A,1,0.503764545,40,6,2
M,A,0,0.73100616,50,3,2
M,A,0,0.090349076,0,3,2
M,A,0,0.136892539,0,4,2
M,A,0,0.788501027,0,4,2
M,A,1,0.334017796,40,5,2
M,A,0,0.328542095,50,4,2
M,A,0,0.692676249,0,3,2
M,A,0,0.837782341,50,4,2
M,A,0,0.887063655,0,3,2
M,A,0,0.752908967,50,4,2
M,A,0,0.585900068,0,4,2
M,A,0,0.10403833,50,5,2
M,A,0,0.769336071,30,6,2
M,A,0,0.837782341,50,4,2
M,A,0,0.454483231,0,6,2
M,A,0,0.167008898,50,4,2
F,A,0,0.618754278,50,4,2
M,A,0,0.180698152,0,3,2
M,A,0,0.747433265,50,4,2
M,A,0,0.837782341,10,3,2
M,A,1,0.670773443,0,4,2
M,A,0,0.292950034,10,4,2
F,A,0,0.837782341,50,6,2
M,A,0,0.465434634,0,3,2
M,A,0,0.31211499,10,5,2
M,A,0,0.084873374,20,3,2
M,A,0,0.084873374,50,2,2
M,A,0,0.678986995,20,4,2
M,A,0,0.084873374,0,3,2
M,A,0,0.183436003,0,2,2
M,A,0,0.024640657,50,4,2
M,A,0,0.971937029,40,4,2
M,A,0,0.084873374,30,3,2
M,A,0,0.506502396,50,4,2
M,A,0,0.503764545,50,6,2
M,A,0,0.084873374,0,2,2
M,A,0,0.506502396,0,2,2
M,A,0,0.366872006,30,5,2
M,A,0,0.31211499,0,6,2
M,A,0,0.999315537,50,5,2
F,A,0,0.629705681,0,3,2
M,A,0,0.999315537,20,3,2
M,A,0,0.043805613,0,3,2
M,A,2,0.503764545,0,3,2
M,A,0,0.616016427,50,3,2
F,A,1,0.369609856,30,4,2
M,A,1,0.980150582,50,3,2
M,A,0,0.97467488,0,4,2
M,A,0,0.503764545,50,5,2
M,A,0,0.73100616,50,4,2
F,A,0,0.914442163,50,4,2
M,A,0,0.914442163,30,6,2
M,A,1,0.583162218,0,3,2
F,A,0,0.41889117,20,4,2
M,A,0,0.273785079,50,5,2
F,A,0,0.41889117,50,4,2
M,A,0,0.41889117,30,4,2
M,A,0,0.41889117,50,4,2
M,A,0,0.41889117,50,4,2
M,A,0,0.914442163,50,4,2
M,A,0,0.117727584,0,5,2
M,A,0,0.167008898,50,5,2
M,A,0,0.41889117,30,5,2
M,A,1,0.503764545,50,5,2
M,A,0,0.334017796,50,5,2
M,A,0,0.334017796,10,4,2
F,A,0,0.334017796,50,4,2
M,A,0,0.334017796,50,4,2
F,A,0,0.980150582,30,3,2
M,A,0,0.334017796,40,4,2
F,A,0,0.837782341,30,3,2
F,A,0,0.325804244,30,4,2
F,A,0,0.334017796,50,4,2
M,A,0,0.837782341,20,4,2
M,A,2,0.837782341,50,4,2
M,A,0,0.334017796,50,5,2
F,A,0,0.334017796,0,5,2
M,A,0,0.334017796,0,5,2
M,A,1,0.251882272,20,6,2
M,A,0,0.837782341,40,4,2
M,A,0,0.837782341,30,3,2
M,A,0,0.796714579,0,3,2
M,A,0,0.251882272,50,4,2
M,A,0,0.752908967,50,5,2
M,A,0,0.213552361,10,3,2
M,A,0,0.251882272,50,5,2
F,A,0,0.309377139,0,4,2
M,A,0,0.484599589,0,3,2
F,A,0,0.251882272,10,3,2
F,A,0,0.251882272,50,4,2
M,A,0,0.752908967,50,5,2
M,A,0,0.465434634,0,3,2
M,A,0,0.752908967,50,4,2
M,A,0,0.251882272,0,4,2
M,A,0,0.290212183,10,5,2
M,A,0,0.065708419,0,3,2
M,A,0,0.251882272,10,3,2
M,A,0,0.219028063,10,3,2
M,A,0,0.084873374,50,3,2
F,A,0,0.046543463,20,3,2
M,A,0,0.646132786,0,4,2
M,A,0,0.167008898,50,4,2
M,A,0,0.810403833,0,4,2
F,A,0,0.966461328,0,4,2
M,A,1,0.670773443,50,4,2
M,A,0,0.473648186,0,5,2
M,A,0,0.670773443,30,5,2
M,A,0,0.221765914,0,3,2
F,A,0,0.167008898,50,5,2
M,A,0,0.167008898,50,5,2
M,A,0,0.34770705,20,3,2
M,A,0,0.670773443,50,3,2
M,A,0,0.145106092,10,3,2
M,A,0,0.714579055,50,4,2
M,A,0,0.224503765,0,4,2
F,A,0,0.106776181,0,2,2
M,A,0,0.084873374,50,5,2
M,A,1,0.862422998,0,3,2
M,A,0,0.780287474,30,2,2
M,A,0,0.788501027,30,4,2
M,A,0,0.462696783,0,3,2
M,A,0,0.076659822,50,5,2
M,A,0,0.251882272,30,3,2
M,A,0,0.084873374,30,4,2
M,A,0,0.427104723,50,4,2
M,A,0,0.084873374,30,3,2
M,A,0,0.640657084,0,4,2
M,A,0,0.432580424,0,3,2
M,A,0,0.62422998,20,3,2
M,A,0,0.087611225,20,4,2
M,A,0,0.232717317,0,4,2
M,A,0,0.084873374,50,3,2
M,A,0,0.481861739,0,5,2
M,A,0,0.966461328,20,3,2
M,A,0,0.503764545,0,4,2
M,A,0,0.999315537,50,5,2
F,A,0,0.999315537,10,4,2
M,A,0,0.065708419,0,3,2
M,A,0,0.999315537,50,5,2
M,A,0,0.969199179,10,3,2
M,A,0,0.503764545,50,3,2
M,A,0,0.038329911,0,3,2
M,A,0,0.999315537,50,4,2
M,A,0,0.854209446,50,4,2
M,A,0,0.438056126,50,4,2
M,A,0,0.999315537,50,3,2
M,A,0,0.999315537,10,3,2
M,A,0,0.963723477,0,4,2
M,A,0,0.982888433,0,3,2
M,A,0,0.969199179,50,4,2
M,A,0,0.503764545,20,4,2
M,A,0,0.755646817,10,3,2
M,A,0,0.199863108,50,4,2
M,A,0,0.314852841,50,3,2
M,A,0,0.914442163,50,4,2
M,A,0,0.388774812,50,4,2
M,A,0,0.914442163,50,3,2
F,A,0,0.402464066,20,4,2
F,A,0,0.999315537,10,4,2
M,A,1,0.914442163,10,3,2
F,A,0,0.914442163,50,6,2
M,A,0,0.180698152,50,4,2
M,A,0,0.914442163,50,7,2
M,A,0,0.914442163,50,4,2
F,A,0,0.914442163,50,4,2
M,A,0,0.492813142,20,4,2
M,A,0,0.914442163,20,4,2
M,A,0,0.914442163,50,4,2
M,A,0,0.432580424,0,2,2
M,A,0,0.837782341,50,3,2
M,A,0,0.914442163,50,4,2
F,A,0,0.662559891,0,3,2
M,A,0,0.914442163,50,4,2
F,A,0,0.914442163,40,4,2
F,A,0,0.914442163,50,4,2
M,A,0,0.8678987,0,4,2
M,A,0,0.27652293,10,3,2
M,A,0,0.908966461,20,3,2
M,A,0,0.503764545,10,3,2
M,A,0,0.914442163,50,5,2
M,A,0,0.550308008,0,3,2
M,A,0,0.774811773,50,5,2
M,A,0,0.969199179,0,3,2
M,A,0,0.503764545,50,5,2
M,A,0,0.837782341,0,3,2
